ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
B005VOOM4A,A14MSHFCXPARFS,Latin Pod,2,4,1,2012-05-15,Very Weak,"If you like dark, bold and strong coffee, you will not like Marley Coffee & Tea One Love Organic Coffee.  The product is packaged in convenient one cup serving packets, but it's very weak and almost tasteless.  It took at least two packets to make one half way decent cup of coffee.  Therefore, unless you like watery coffee, I would not recommend that you purchase this product."
B001EPQMU2,A3PVRHDMOGGHYO,baphomette de medici,0,4,1,2008-09-01,taster's choice is far superior (but clasico is still commendable!),"if you just need to save money and need a good quick cup of coffee, this will be fine. but if you need a GREAT quick cuppa joe, go with the Gourmet Supreme TASTER'S CHOICE. worth the extra little bit of money.<br /><br />EDIT:<br /><br />when i reTaste the Clasico this weekend, i might just change the rating (if allowed).<br /><br />the reviewer, suman, made a disparaging comment about Taster's Choice...hence, my review was reactionary. ah, the power of one's words can bite back! anyways, i hope to be back with a more laudatory review. i like all nescafe products thus far. none are JUNK in my book.<br /><br />LAST EDIT (i finally retasted the Clasico to truly compare it with TC, side by side)!<br /><br />ok...Taster's Choice in a 5.3oz jar cost over $8...almost $9.<br /><br />the Clasico was in a 7 oz. jar and cost right at $5...so there is a big difference in price...and taste.<br /><br />QUALITY always beats QUANTITY!<br /><br />i am a BIG nescafe fan. another reviewer obviously took issue with the fact i took issue with their derogatory comment on TC.<br /><br />anyways, i can still recommend Clasico; if you are on a budget but want a high quality coffee, Clasico is the answer! BUT if you want a little MORE unique taste and have the extra $$$, go for any of the TASTER'S CHOICE (i guess that's the premium u.s. nescafe...).<br /><br />the Clasico will be great with milk (my only everyday additive) but i plan to make some cold weather mixes with nestle hot cocoa! i think it will make a great base for various coffee 'cocktails' !<br /><br />sorry that my one star rating can't be changed to what i would update to a strong 2-3 stars. it is recommended. but not above TC. not by a long shot.<br /><br />thanks suman for the challenge! :)"
B0002DIO2G,A1E0KC5W303EXJ,Cololloby,0,0,1,2011-09-02,Cat won't go near it,I bought this catnip because I couldn't find the brand I wanted on Amazon. I opened it immediately but the cat won't go near it. I've tried different ways to get her to interact to no avail. I would save your $5 and buy another brand. There is nothing spectacular about this product.
B005K4Q1W2,ATFWL9M3XVMMK,"L. J. Wanamaker ""LjW""",1,1,1,2011-09-05,Beware if you are allergic to Phenylalanine,"This product does not state it is ""Low Calorie Sugar Free"" you only find out when it arrives.  There is a small yellow flag stating it on the box.  I cannot use any artificial sweeteners as they cause a severe allergy attack.  This product has ""Phenylalanine"" an older artificial sweetener.  Grocery items are NOT ELIGIBLE for return.  Amazon did work with me and gave me a refund because it was not stated in the description.  As of today the product description has not changed so BEWARE."
B000PMHLZK,A1P6US8I1D57YU,"Carl,",1,1,1,2012-07-15,this thing has a molding issue.,"finished half of one steak, the other half dropped on my desk, so i picked it up, saw those nasty white mold on it. makes me sick.<br /><br />i've seen other reviews saying it had mold issues, i didn't really take it serious since i lovED it.<br /><br />now i see the problem, not over due, not under the sun, not in high temperature.  white mold.<br /><br />just found out this today,  i usually don't write reviews. but this is really really..  i can't think about it anymore. just..<br /><br />try not to buy it, or just buy the ones in 7-11  at least u can see it b4 u buy it."
B0014ATRV8,AFU4E0FKGUQ7A,W Everett,0,0,1,2012-01-31,"Weak, wimpy, worthless",This tea is weak at best when compared to other rose hip teas I have tried. The bags have no string and tag. The bags are the limpest and often fall apart while squeezing. The only brand of tea I have ever had do this. I drink 4 to six cups of tea a day of various types and this is a very lame tea.
B008YA1DZE,A23WXKBCPETCIT,M. Tannuzzo,31,48,1,2010-08-09,ALMOST A DOLLAR A CUP????!!!!!!!!!,"BUYERS BEWARE - I guess it's my fault I really thought when I ordered this coffee I was gettinng TWO BOXES of coffee for 22.50 like almost every other coffee dealer on Amazon sells this stuff for. But this guy sells this coffee for 22.50 for ONE!!!!! box of coffee.When it arrived at my house I asked my wife where the other box was and she said: ""Thats It just one box arrived!"" I looked my order over and sure enough he does sell it for 1 box of coffee for 22.50 making this probably the MOST expensive k-cup coffee on Amazon. So shame on me for not looking the order over before I purchased it. If you look at all the other sellers, their coffee is 23.00 for TWO BOXES OF 25 count k-cups. Thats 50 k-cups. This guy only gives you 25 k-cups for 22.50 which is EXTREMELY EXPENSIVE!!!!! congratulations you fooled me, but I hope this review warns others off."
B003D4F1QS,AF2C3IZQRQFDS,gauge_2008,2,4,1,2011-04-30,NO TASTE! TERRIBLE PRODUCT!!!,"I drink many types of teas, some hot and some cold. This tea claims to be ""orange spice"" but has NO TASTE AT ALL!!! I cut a tea bag open to examine the contents and I found NO SPICES, just black tea...This was a total waste of money. I will continue buying a different brand and this will go in the trash, literally!"
B0026VPVK0,A1SNOMERAXCFDO,"shannon ""shannon""",4,7,1,2010-11-03,I would rather lose a foot than eat this again.,"I bought this expecting to not like it very much, but instead I was surprised that I hated it with a passion. And let me just say, I happen to enjoy certain fakely sweetened things. I prefer Diet Pepsi to Pepsi, for instance. I wasn't expecting the taste of a fine chocolate bar or even hershey's syrup.<br /><br />But what I got was such an intensely awful experience that I couldn't get the taste out of my mouth for 15 minutes. If I were a diabetic, and some sadistic serial killer of diabetics were holding a gun to my head forcing me to choose either this, or to risk my life and eat the real thing at the expense of sending my blood sugar sky high I would choose the latter. I would rather lose a foot to diabetes than consume this product."
B001EPPCFS,A1FOPK7XNU9MIR,Disappointed customer,2,3,1,2011-04-20,Selling McVitie  Biscuits close to expire April 2011???,Believe that it is not right to sell a package of 7 boxes of McVitie's Digestive Biscuits less than a month before they were scheduled to expire on April 2011.  If I had known you were going to do that I would not have bought them.<br />Please do inform your customers the expiration date when you advertisement on your website.
B000ZM6BME,A37MBQ4ZMVJ8YZ,NY Shopper,39,48,1,2010-09-09,A Rip-Off,"I love Manuka Honey and use it for many purposes. I was on vacation last week and forgot to bring my jar of ApiHealth Active Manuka Honey with me. So I went onto Amazon from my iPhone and found one that I could have shipped quickly on my Amazon Prime account - which was the ""Manuka Health New Zealand Active MGO 550+"".  The price at $55 is the going rate (albeit expensive) so I didn't give that a thought when I ordered it....but...what I didn't notice is that it's only 250 grams and the high quality active Manuka honey for which the going rate is $55 is for 500 grams!!!  So, for a product that is already too expensive, they're selling HALF THE SIZE for the same price, making it OUTRAGEOUSLY EXPENSIVE.  In addition, when I got home, I checked on the AMHA (Active Manuka Honey Assoc) web site and Manuka Health New Zealand is not a licensee. Nor do they use the UMF standard, therefore, there is no way to verify the quality or the true Activity Level of the Manuka Honey in the jar.<br /><br />It tastes fine but it does not have the delicious taste of ApiHealth or Watson and Son or Spirits Bay, all of which are excellent.  This one is obviously Manuka, but there is also a bit of the taste of regular honey, which is an entirely different flavor.<br /><br />If this jar were the standard size of 500g, at this pricing level, it would have cost $110!!!! Don't get me wrong, they didn't lie - the site specifically says 250g - but without the other jar in front of me, that size didn't mean anything to me and given that the price is the same as what others charge for twice as much, it never occurred to me when I ordered it that this was such a rip off."
B00032KL1I,A1PTSUTOTTPJVC,masa,0,2,1,2011-09-24,oberto is bud sellar,"I cannot write my review about harina pan I oredered on this Aug from japan, the sellar Oberito is worst 1 sellar in my buying experiences, please take Oberito off from amazon, be carefle this sellar now maybe imitate their sellar name from Oberito. Amazon should trace or check their IP address, bank account, etc, or inform to Police."
B0012V1G0Y,AA33PBZNV2LH7,meg2772,0,0,1,2012-10-21,Poor quality,A friend got the Everlasting Treat ball and 2 extra refills for my 17lb. dog.  My dog is not a destructive chewer but he had chunks of the blue part torn out within 20 min. It makes me mad when I think of how much it and the replacement treats cost and now it is trash.  That is why I am writing this review.
B001U6888O,A34W1XTXIZIK3X,"LM ""lmmarchat""",0,0,1,2010-07-08,Very bitter aftertaste,"I returned these oats due to a very bitter aftertaste, something I have never experienced with any oats before.  My son and I like to eat oats straight from the bag without cooking, so I cannot say how they would have tasted had we cooked them.  I called the company for an explanation and was told that the bitterness was ""normal"" for gluten-free oats; however, I have used Bob's Red Mill gluten-free oats for quite some time and have never had a problem.  Besides that, all oats are initially gluten free; it's just in the processing of the oats that they can become cross-contaminated.  At any rate, I will just stick with Bob's from now on!"
B007F1L73Q,A5TH2RA0WJNB7,Afro Goddess,0,0,1,2012-09-18,This seasoning used to be so good but now its trash!,"I grew up using Old El Paso taco seasoning but within the past year the company changed their recipe and now the seasoning is horrible.  If you go to the Betty Crocker website for this product you'll see upwards of 50 negative comments asking that the seasoning to be changed back to what it used to be.  If it says ""original"" beware because its just deceptive packaging.<br /><br />It's a shame because they had a customer for life in me but now I'm in search of a new seasoning.<br /><br />If anyone has a similar alternative to this seasoning please let me know.  Don't suggest your favorite seasoning, just one that is similar to the old OEP mix. Thanks!"
